id,product_tmpl_id/id,product_qty,code,active,type,company_id/id,previous_bom_id/id,product_uom_id/id,sequence
"__setup__.mrp_bom_593","__setup__.product_template_500","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_594","__setup__.product_template_283","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_595","__setup__.product_template_495","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","1"
"__setup__.mrp_bom_596","__setup__.product_template_1370","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_597","__setup__.product_template_236","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_jx","0"
"__setup__.mrp_bom_598","__setup__.product_template_140","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_meter","0"
"__setup__.mrp_bom_599","__setup__.product_template_141","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_meter","0"
"__setup__.mrp_bom_604","__setup__.product_template_174","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_605","__setup__.product_template_274","2.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_606","__setup__.product_template_282","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","2"
"__setup__.mrp_bom_607","__setup__.product_template_243","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","4"
"__setup__.mrp_bom_608","__setup__.product_template_545","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit","3"
"__setup__.mrp_bom_609","__setup__.product_template_276","1.0","","true","normal","base.main_company","__setup__.mrp_bom_562","product.product_uom_categ_unit",""
"__setup__.mrp_bom_610","__setup__.product_template_188","2.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_611","__setup__.product_template_124","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_612","__setup__.product_template_465","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_614","__setup__.product_template_213","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_615","__setup__.product_template_190","2.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_616","__setup__.product_template_497","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_617","__setup__.product_template_240","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_618","__setup__.product_template_366","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_619","__setup__.product_template_204","1.0","","true","normal","base.main_company","__setup__.mrp_bom_589","product.product_uom_categ_unit",""
"__setup__.mrp_bom_622","__setup__.product_template_716","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","10"
"__setup__.mrp_bom_624","__setup__.product_template_297","4.0","","true","normal","base.main_company","__setup__.mrp_bom_622","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_629","__setup__.product_template_504","1.0","","true","normal","base.main_company","__setup__.mrp_bom_622","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_639","__setup__.product_template_451","1.0","","true","normal","base.main_company","__setup__.mrp_bom_622","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_640","__setup__.product_template_1370","1.0","","true","normal","base.main_company","__setup__.mrp_bom_622","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_651","__setup__.product_template_1708","4.0","","true","normal","base.main_company","__setup__.mrp_bom_622","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_673","__setup__.product_template_717","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","7"
"__setup__.mrp_bom_674","__setup__.product_template_283","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_692","__setup__.product_template_910","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_694","__setup__.product_template_513","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_695","__setup__.product_template_298","6.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_696","__setup__.product_template_299","3.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_697","__setup__.product_template_420","3.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_698","__setup__.product_template_508","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_699","__setup__.product_template_507","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_708","__setup__.product_template_503","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_724","__setup__.product_template_716","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_801","__setup__.product_template_188","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_802","__setup__.product_template_548","2.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_809","__setup__.product_template_316","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_812","__setup__.product_template_588","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_813","__setup__.product_template_626","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_814","__setup__.product_template_588","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_815","__setup__.product_template_626","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_816","__setup__.product_template_588","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_817","__setup__.product_template_626","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_818","__setup__.product_template_305","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_896","__setup__.product_template_519","1.0","","true","normal","base.main_company","__setup__.mrp_bom_622","product.product_uom_categ_unit",""
"__setup__.mrp_bom_898","__setup__.product_template_602","1.0","","true","normal","base.main_company","__setup__.mrp_bom_408","product.product_uom_categ_unit",""
"__setup__.mrp_bom_899","__setup__.product_template_541","2.0","","true","normal","base.main_company","__setup__.mrp_bom_408","product.product_uom_categ_unit",""
"__setup__.mrp_bom_900","__setup__.product_template_606","2.0","","true","normal","base.main_company","__setup__.mrp_bom_408","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1122","__setup__.product_template_306","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1217","__setup__.product_template_272","1.0","","true","normal","base.main_company","__setup__.mrp_bom_263","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1218","__setup__.product_template_270","1.0","","true","normal","base.main_company","__setup__.mrp_bom_263","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1219","__setup__.product_template_704","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","46"
"__setup__.mrp_bom_1220","__setup__.product_template_577","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1219","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1239","__setup__.product_template_631","1.0","","true","normal","base.main_company","__setup__.mrp_bom_191","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1240","__setup__.product_template_632","1.0","","true","normal","base.main_company","__setup__.mrp_bom_191","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1241","__setup__.product_template_633","1.0","","true","normal","base.main_company","__setup__.mrp_bom_191","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1242","__setup__.product_template_634","1.0","","true","normal","base.main_company","__setup__.mrp_bom_191","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1243","__setup__.product_template_694","1.0","","true","normal","base.main_company","__setup__.mrp_bom_193","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1244","__setup__.product_template_695","1.0","","true","normal","base.main_company","__setup__.mrp_bom_193","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1245","__setup__.product_template_696","1.0","","true","normal","base.main_company","__setup__.mrp_bom_193","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1246","__setup__.product_template_697","1.0","","true","normal","base.main_company","__setup__.mrp_bom_193","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1263","__setup__.product_template_631","1.0","","true","normal","base.main_company","__setup__.mrp_bom_179","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1264","__setup__.product_template_632","1.0","","true","normal","base.main_company","__setup__.mrp_bom_179","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1265","__setup__.product_template_633","1.0","","true","normal","base.main_company","__setup__.mrp_bom_179","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1266","__setup__.product_template_697","1.0","","true","normal","base.main_company","__setup__.mrp_bom_179","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1267","__setup__.product_template_695","1.0","","true","normal","base.main_company","__setup__.mrp_bom_179","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1268","__setup__.product_template_634","1.0","","true","normal","base.main_company","__setup__.mrp_bom_410","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1269","__setup__.product_template_558","1.0","","true","normal","base.main_company","__setup__.mrp_bom_269","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1285","__setup__.product_template_769","1.0","","true","normal","base.main_company","__setup__.mrp_bom_256","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1287","__setup__.product_template_286","1.0","","true","normal","base.main_company","__setup__.mrp_bom_256","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1295","__setup__.product_template_720","1.0","","true","normal","base.main_company","__setup__.mrp_bom_441","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1302","__setup__.product_template_617","1.0","","true","normal","base.main_company","__setup__.mrp_bom_249","product.product_uom_categ_unit",""
