"id","company_id/id","fields_id/id","name","type","value_reference","res_id/id"
"sc.account_properties_in1_1702","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1702"
"sc.account_properties_in2_1702","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1702"
"sc.account_properties_in1_1703","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1703"
"sc.account_properties_in2_1703","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1703"
"sc.account_properties_in1_1704","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1704"
"sc.account_properties_in2_1704","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1704"
"sc.account_properties_in1_1705","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1705"
"sc.account_properties_in2_1705","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1705"
"sc.account_properties_in1_1706","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1706"
"sc.account_properties_in2_1706","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1706"
"sc.account_properties_in1_1711","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1711"
"sc.account_properties_in2_1711","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1711"
"sc.account_properties_in1_1729","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2414","__setup__.product_template_1729"
"sc.account_properties_in1_1744","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1531","__setup__.product_template_1744"
"sc.account_properties_in2_1744","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2303","__setup__.product_template_1744"
"sc.account_properties_in1_1749","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1749"
"sc.account_properties_in2_1749","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1749"
"sc.account_properties_in1_1755","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2414","__setup__.product_template_1755"
"sc.account_properties_in1_1763","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1803","__setup__.product_template_1763"
"sc.account_properties_in2_1763","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2244","__setup__.product_template_1763"
"sc.account_properties_in1_1764","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2299","__setup__.product_template_1764"
"sc.account_properties_in2_1764","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2280","__setup__.product_template_1764"
"sc.account_properties_in1_1765","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2298","__setup__.product_template_1765"
"sc.account_properties_in2_1765","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2279","__setup__.product_template_1765"
"sc.account_properties_in1_1766","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2300","__setup__.product_template_1766"
"sc.account_properties_in2_1766","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2281","__setup__.product_template_1766"
"sc.account_properties_in1_1767","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1803","__setup__.product_template_1767"
"sc.account_properties_in2_1767","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2244","__setup__.product_template_1767"
"sc.account_properties_in1_1768","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2299","__setup__.product_template_1768"
"sc.account_properties_in2_1768","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2280","__setup__.product_template_1768"
"sc.account_properties_in1_1769","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2298","__setup__.product_template_1769"
"sc.account_properties_in2_1769","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2279","__setup__.product_template_1769"
"sc.account_properties_in1_1770","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2300","__setup__.product_template_1770"
"sc.account_properties_in2_1770","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2281","__setup__.product_template_1770"
"sc.account_properties_in1_1771","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1803","__setup__.product_template_1771"
"sc.account_properties_in2_1771","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2244","__setup__.product_template_1771"
"sc.account_properties_in1_1772","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2299","__setup__.product_template_1772"
"sc.account_properties_in2_1772","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2280","__setup__.product_template_1772"
"sc.account_properties_in1_1773","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2298","__setup__.product_template_1773"
"sc.account_properties_in2_1773","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2279","__setup__.product_template_1773"
"sc.account_properties_in1_1774","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2300","__setup__.product_template_1774"
"sc.account_properties_in2_1774","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2281","__setup__.product_template_1774"
"sc.account_properties_in1_1777","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1777"
"sc.account_properties_in2_1777","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1777"
"sc.account_properties_in1_1795","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1795"
"sc.account_properties_in2_1795","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1795"
"sc.account_properties_in1_1796","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1627","__setup__.product_template_1796"
"sc.account_properties_in2_1796","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1796"
"sc.account_properties_in1_1797","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1797"
"sc.account_properties_in2_1797","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1797"
"sc.account_properties_in1_1798","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1798"
"sc.account_properties_in2_1798","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1798"
"sc.account_properties_in1_1801","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1801"
"sc.account_properties_in2_1801","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1801"
"sc.account_properties_in1_1802","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1802"
"sc.account_properties_in2_1802","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1802"
"sc.account_properties_in1_1803","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1803"
"sc.account_properties_in2_1803","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1803"
"sc.account_properties_in1_1804","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1804"
"sc.account_properties_in2_1804","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1804"
"sc.account_properties_in1_1805","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1805"
"sc.account_properties_in2_1805","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1805"
"sc.account_properties_in1_1806","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1806"
"sc.account_properties_in2_1806","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1806"
"sc.account_properties_in1_1807","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1807"
"sc.account_properties_in2_1807","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1807"
"sc.account_properties_in1_1808","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1808"
"sc.account_properties_in2_1808","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1808"
"sc.account_properties_in1_1809","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1809"
"sc.account_properties_in2_1809","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1809"
"sc.account_properties_in1_1810","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1810"
"sc.account_properties_in2_1810","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1810"
"sc.account_properties_in1_1811","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1811"
"sc.account_properties_in2_1811","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1811"
"sc.account_properties_in1_1812","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1812"
"sc.account_properties_in2_1812","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1812"
"sc.account_properties_in1_1813","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1813"
"sc.account_properties_in2_1813","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1813"
"sc.account_properties_in1_1814","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1814"
"sc.account_properties_in2_1814","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1814"
"sc.account_properties_in1_1815","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1815"
"sc.account_properties_in2_1815","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1815"
"sc.account_properties_in1_1816","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1816"
"sc.account_properties_in2_1816","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1816"
"sc.account_properties_in1_1817","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1817"
"sc.account_properties_in2_1817","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1817"
"sc.account_properties_in1_1818","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1818"
"sc.account_properties_in2_1818","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1818"
"sc.account_properties_in1_1820","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1820"
"sc.account_properties_in2_1820","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1820"
"sc.account_properties_in1_1822","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1822"
"sc.account_properties_in2_1822","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1822"
"sc.account_properties_in1_1823","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1823"
"sc.account_properties_in2_1823","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1823"
"sc.account_properties_in1_1824","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1824"
"sc.account_properties_in2_1824","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1824"
"sc.account_properties_in1_1825","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1825"
"sc.account_properties_in2_1825","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1825"
"sc.account_properties_in1_1827","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2314","__setup__.product_template_1827"
"sc.account_properties_in2_1827","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2317","__setup__.product_template_1827"
"sc.account_properties_in1_1828","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2314","__setup__.product_template_1828"
"sc.account_properties_in2_1828","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2317","__setup__.product_template_1828"
"sc.account_properties_in1_1831","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1831"
"sc.account_properties_in2_1831","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1831"
"sc.account_properties_in1_1837","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2301","__setup__.product_template_1837"
"sc.account_properties_in2_1837","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2282","__setup__.product_template_1837"
"sc.account_properties_in1_1838","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2301","__setup__.product_template_1838"
"sc.account_properties_in2_1838","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2282","__setup__.product_template_1838"
"sc.account_properties_in1_1839","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2301","__setup__.product_template_1839"
"sc.account_properties_in2_1839","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2282","__setup__.product_template_1839"
"sc.account_properties_in1_1840","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2301","__setup__.product_template_1840"
"sc.account_properties_in2_1840","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2282","__setup__.product_template_1840"
"sc.account_properties_in1_1841","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1841"
"sc.account_properties_in2_1841","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1841"
"sc.account_properties_in1_1842","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1622","__setup__.product_template_1842"
"sc.account_properties_in2_1842","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2058","__setup__.product_template_1842"
"sc.account_properties_in1_1843","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1843"
"sc.account_properties_in2_1843","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1843"
"sc.account_properties_in1_1846","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1846"
"sc.account_properties_in2_1846","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1846"
"sc.account_properties_in1_1847","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2314","__setup__.product_template_1847"
"sc.account_properties_in2_1847","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1847"
"sc.account_properties_in1_1848","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1848"
"sc.account_properties_in2_1848","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1848"
"sc.account_properties_in1_1850","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1850"
"sc.account_properties_in2_1850","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1850"
"sc.account_properties_in1_1851","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1851"
"sc.account_properties_in2_1851","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1851"
"sc.account_properties_in1_1853","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1853"
"sc.account_properties_in2_1853","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1853"
"sc.account_properties_in1_1854","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1854"
"sc.account_properties_in2_1854","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1854"
"sc.account_properties_in1_1855","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1855"
"sc.account_properties_in2_1855","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1855"
"sc.account_properties_in1_1856","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1856"
"sc.account_properties_in2_1856","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1856"
"sc.account_properties_in1_1857","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1857"
"sc.account_properties_in2_1857","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1857"
"sc.account_properties_in1_1858","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2302","__setup__.product_template_1858"
"sc.account_properties_in2_1858","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2304","__setup__.product_template_1858"
"sc.account_properties_in1_1859","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1532","__setup__.product_template_1859"
"sc.account_properties_in2_1859","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2242","__setup__.product_template_1859"
"sc.account_properties_in1_1860","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1531","__setup__.product_template_1860"
"sc.account_properties_in2_1860","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2303","__setup__.product_template_1860"
"sc.account_properties_in1_1872","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2406","__setup__.product_template_1872"
"sc.account_properties_in2_1872","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2351","__setup__.product_template_1872"
"sc.account_properties_in2_1873","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2260","__setup__.product_template_1873"
"sc.account_properties_in1_1874","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1874"
"sc.account_properties_in2_1874","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1874"
"sc.account_properties_in1_1875","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1875"
"sc.account_properties_in2_1875","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1875"
"sc.account_properties_in1_1876","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1876"
"sc.account_properties_in2_1876","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1876"
"sc.account_properties_in1_1877","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1877"
"sc.account_properties_in2_1877","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1877"
"sc.account_properties_in1_1878","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1878"
"sc.account_properties_in2_1878","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1878"
"sc.account_properties_in1_1879","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1879"
"sc.account_properties_in2_1879","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1879"
"sc.account_properties_in1_1880","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1880"
"sc.account_properties_in2_1880","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1880"
"sc.account_properties_in1_1881","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_673","__setup__.product_template_1881"
"sc.account_properties_in2_1881","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2260","__setup__.product_template_1881"
"sc.account_properties_in1_1895","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1188","__setup__.product_template_1895"
"sc.account_properties_in1_1897","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_1188","__setup__.product_template_1897"
"sc.account_properties_in1_1903","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1903"
"sc.account_properties_in2_1903","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1903"
"sc.account_properties_in1_1904","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1904"
"sc.account_properties_in2_1904","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1904"
"sc.account_properties_in1_1908","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2414","__setup__.product_template_1908"
"sc.account_properties_in1_1910","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1910"
"sc.account_properties_in1_1911","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1911"
"sc.account_properties_in2_1911","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1911"
"sc.account_properties_in1_1912","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1912"
"sc.account_properties_in2_1912","__setup__.company_inc","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","__setup__.account_account_2240","__setup__.product_template_1912"
"sc.account_properties_in1_1913","base.main_company","account.field_product_template_property_account_income_id","property_account_income_id","Many2One","l10n_ch.1_ch_coa_3200","__setup__.product_template_1913"
