"id","code","name","active","street","street2","city","zip","country/id","phone","fax","state","email","clearing","bic","ccp"
"__setup__.res_bank_6857","","GE Money Bank","true","Bahnhofstrasse 14","","Baden","5401","base.ch","056 200 15 30","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6858","","GE Money Bank","true","Jurastrasse 19","","Olten","4601","base.ch","062 205 26 60","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6859","","GE Money Bank","true","Auenstrasse 6","","Dübendorf 1","8600","base.ch","044 439 81 11","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6860","","GE Money Bank","true","Schaffhauserstrasse 315","","Zürich","8050","base.ch","044 312 67 00","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6861","","GE Money Bank","true","Alexanderstrasse 18","","Chur","7001","base.ch","081 257 13 90","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6862","","GE Money Bank","true","Rue Igor Stravinsky 2","","Montreux 2","1820","base.ch","021 966 40 00","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6863","","GE Money Bank","true","Kaiserstrasse 9","","Rheinfelden","4310","base.ch","061 836 48 40","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6864","","GE Money Bank","true","Badenerstrasse 3","","Brugg AG","5200","base.ch","044 439 81 11","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6865","","GE Money Bank","true","Via Monda 2","","Camorino","6528","base.ch","091 850 41 13","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6866","","GE Money Bank","true","Rue de l'industrie 58","","Bussigny","1030","base.ch","021 706 46 20","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6867","","GE Money Bank","true","Bändliweg 20","","Zürich","8048","base.ch","044 439 81 11","044 439 83 68","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6868","","GE Money Bank","true","Bändliweg 20","","Zürich","8048","base.ch","044 439 81 11","044 439 83 68","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6869","","Spar- und Leihkasse Wynigen","true","","","Wynigen","3472","base.ch","034 415 77 77","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6870","","Spar- und Leihkasse Wynigen","true","","","Alchenstorf","3473","base.ch","034 415 11 03","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6871","","Spar- und Leihkasse Wynigen","true","","","Ersigen","3423","base.ch","034 445 74 09","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6872","","Spar- und Leihkasse Wynigen","true","","","Heimiswil","3412","base.ch","034 420 40 40","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6873","","Spar- und Leihkasse Wynigen","true","","","Ochlenberg","3367","base.ch","062 961 71 54","","","","","BHFBCHZZXXX",""
"__setup__.res_bank_6874","","Hypothekarbank Lenzburg","true","Bahnhofstrasse 2","","Lenzburg 1","5600","base.ch","062 885 11 11","062 885 15 95","","","","HYPLCH22XXX",""
"__setup__.res_bank_6875","","Hypothekarbank Lenzburg","true","Kreuzplatz","","Wildegg","5103","base.ch","062 887 18 70","062 887 18 99","","","","HYPLCH22XXX",""
"__setup__.res_bank_6876","","Hypothekarbank Lenzburg","true","Bahnhofstrasse 20","","Dottikon","5605","base.ch","056 616 79 40","056 616 79 51","","","","HYPLCH22XXX",""
"__setup__.res_bank_6877","","Hypothekarbank Lenzburg","true","Gärtliackerweg","","Hunzenschwil","5502","base.ch","062 889 46 80","062 889 46 90","","","","HYPLCH22XXX",""
"__setup__.res_bank_6878","","Hypothekarbank Lenzburg","true","Augustin Keller-Strasse 26","","Lenzburg","5600","base.ch","062 885 16 10","062 885 16 14","","","","HYPLCH22XXX",""
"__setup__.res_bank_6879","","Hypothekarbank Lenzburg","true","Hauptstrasse 37","","Meisterschwanden","5616","base.ch","056 676 69 60","056 676 69 79","","","","HYPLCH22XXX",""
"__setup__.res_bank_6880","","Hypothekarbank Lenzburg","true","Lenzburgerstr. 15 + Zentralplatz 2","","Mellingen","5507","base.ch","056 481 86 20","056 481 86 21","","","","HYPLCH22XXX",""
"__setup__.res_bank_6881","","Hypothekarbank Lenzburg","true","Hauptstrasse 16","","Niederlenz","5702","base.ch","062 888 49 80","062 888 49 99","","","","HYPLCH22XXX",""
"__setup__.res_bank_6882","","Hypothekarbank Lenzburg","true","Zentrum 1","","Oberrohrdorf","5452","base.ch","056 485 99 00","056 485 99 08","","","","HYPLCH22XXX",""
"__setup__.res_bank_6883","","Hypothekarbank Lenzburg","true","Mitteldorf 2","","Rupperswil","5102","base.ch","062 889 28 00","062 889 28 03","","","","HYPLCH22XXX",""
"__setup__.res_bank_6884","","Hypothekarbank Lenzburg","true","Seetalstrasse 47","","Seon","5703","base.ch","062 769 78 40","062 769 78 69","","","","HYPLCH22XXX",""
"__setup__.res_bank_6885","","Hypothekarbank Lenzburg","true","Hauptstrasse 60","","Rohr AG","5032","base.ch","062 836 30 18","062 836 30 10","","","","HYPLCH22XXX",""
"__setup__.res_bank_6886","","Banque Syz & Co SA","true","30, rue du Rhône","","Genève 11","1211","base.ch","022 819 09 09","022 819 09 00","","","","SYCOCHGGXXX",""
"__setup__.res_bank_6887","","Caisse d'Epargne de Nyon","true","Rue St-Jean 11","","Nyon","1260","base.ch","022 994 77 77","022 994 77 75","","","","SYCOCHGGXXX",""
"__setup__.res_bank_6888","","Caisse d'Epargne d'Aubonne","true","Rue de l'Hôtel-de-Ville 21","","Aubonne","1170","base.ch","021 821 12 60","021 808 79 42","","","","RBABCH22CEA",""
"__setup__.res_bank_6889","","Caisse d'épargne de Vuisternens-devant-Romont","true","Aux Chaussies","","Vuisternens-devant-Romont","1687","base.ch","026 655 12 28","026 655 12 68","","","","RBABCH22CEA",""
"__setup__.res_bank_6890","","Ersparniskasse Speicher","true","Hauptstrasse 21","","Speicher","9042","base.ch","071 344 10 66","071 344 41 22","","","","RBABCH22CEA",""
"__setup__.res_bank_6891","","Banque Privée Espirito Santo SA","true","Avenue de Montchoisi 15","","Lausanne","1001","base.ch","021 619 55 55","021 619 55 56","","","","CFESCH22XXX",""
"__setup__.res_bank_6892","","Baloise Bank SoBa","true","Amthausplatz 4","","Solothurn","4502","base.ch","032 626 02 02","032 623 36 92","","","","KBSOCH22XXX",""
"__setup__.res_bank_6893","","Baloise Bank SoBa","true","Herrengasse 10","","Balsthal","4710","base.ch","062 386 71 71","062 391 42 62","","","","KBSOCH22XXX",""
"__setup__.res_bank_6894","","Baloise Bank SoBa","true","Dorfstrasse 41","","Bettlach","2544","base.ch","032 644 20 20","032 645 17 13","","","","KBSOCH22XXX",""
"__setup__.res_bank_6895","","Baloise Bank SoBa","true","Hauptstrasse 24","","Biberist","4562","base.ch","032 671 28 28","032 672 26 10","","","","KBSOCH22XXX",""
"__setup__.res_bank_6896","","Baloise Bank SoBa","true","Passwangstrasse 27","","Breitenbach","4226","base.ch","061 789 21 21","061 781 31 47","","","","KBSOCH22XXX",""
"__setup__.res_bank_6897","","Baloise Bank SoBa","true","Solothurnerstrasse 8","","Lohn SO","4573","base.ch","032 677 59 59","032 677 59 58","","","","KBSOCH22XXX",""
"__setup__.res_bank_6898","","Baloise Bank SoBa","true","Bienkenstrasse 22","","Oensingen","4702","base.ch","062 388 48 48","062 396 24 73","","","","KBSOCH22XXX",""
"__setup__.res_bank_6899","","Baloise Bank SoBa","true","Froburgstrasse 4","","Olten","4601","base.ch","062 205 77 77","062 212 58 72","","","","KBSOCH22XXX",""
"__setup__.res_bank_6900","","Baloise Bank SoBa","true","Gösgerstrasse 2","","Schönenwerd","5012","base.ch","062 858 48 48","062 849 32 75","","","","KBSOCH22XXX",""
"__setup__.res_bank_6901","","Baloise Bank SoBa","true","Hauptstrasse 60","","Zuchwil","4528","base.ch","032 686 60 60","032 685 56 61","","","","KBSOCH22XXX",""
"__setup__.res_bank_6902","","Baloise Bank SoBa","true","Steinmattstrasse 26","","Derendingen","4552","base.ch","032 681 44 44","032 682 40 92","","","","KBSOCH22XXX",""
"__setup__.res_bank_6903","","Baloise Bank SoBa","true","Amthausstrasse","","Dornach","4143","base.ch","061 706 45 45","061 701 25 64","","","","KBSOCH22XXX",""
"__setup__.res_bank_6904","","Baloise Bank SoBa","true","Jurastrasse 3","","Duliliken","4657","base.ch","062 285 52 72","062 295 34 27","","","","KBSOCH22XXX",""
"__setup__.res_bank_6905","","Baloise Bank SoBa","true","Bahnhofstrasse 4","","Egerkingen","4622","base.ch","062 388 93 93","062 398 31 44","","","","KBSOCH22XXX",""
"__setup__.res_bank_6906","","Baloise Bank SoBa","true","Kriegstettenstrasse 4","","Gerlafingen","4563","base.ch","032 674 58 58","032 675 30 41","","","","KBSOCH22XXX",""
"__setup__.res_bank_6907","","Baloise Bank SoBa","true","Centralstrasse 8","","Grenchen","2540","base.ch","032 654 86 86","032 652 78 07","","","","KBSOCH22XXX",""
"__setup__.res_bank_6908","","Baloise Bank SoBa","true","Hauptstrasse 60","","Kriegstetten","4566","base.ch","032 674 54 54","032 675 28 27","","","","KBSOCH22XXX",""
"__setup__.res_bank_6909","","Baloise Bank SoBa","true","Ladendorf","","Langendorf","4513","base.ch","032 625 60 60","032 625 60 66","","","","KBSOCH22XXX",""
"__setup__.res_bank_6910","","Baloise Bank SoBa","true","Biziusstrasse 15","","Herzogenbuchsee","3360","base.ch","062 956 25 25","062 961 41 88","","","","KBSOCH22XXX",""
"__setup__.res_bank_6911","","Baloise Bank SoBa","true","Aeschengraben 25","","Basel","4051","base.ch","061 270 86 11","061 270 86 21","","","","KBSOCH22XXX",""
"__setup__.res_bank_6912","","Baloise Bank SoBa","true","Museumstrasse 35","","St. Gallen","9000","base.ch","071 243 48 48","071 243 48 28","","","","KBSOCH22XXX",""
"__setup__.res_bank_7022","","Banca Coop SA","true","","","Lugano","6901","base.ch","091 911 31 11","","","","","COOPCHBB69A",""
"__setup__.res_bank_6913","","Baloise Bank SoBa","true","Lintheschergasse 10","","Zürich","8001","base.ch","044 543 19 11","044 543 19 21","","","","KBSOCH22XXX",""
"__setup__.res_bank_6914","","Baloise Bank SoBa","true","Kramgasse 2","","Bern","3011","base.ch","031 313 85 85","031 313 85 51","","","","KBSOCH22XXX",""
"__setup__.res_bank_6915","","LGT Bank (Schweiz) AG","true","Lange Gasse 15","","Basel","4002","base.ch","061 277 56 00","061 277 55 88","","","","BLFLCHB1XXX",""
"__setup__.res_bank_6916","","LGT Bank (Schweiz) AG","true","Spitalgasse 2","","Bern","3001","base.ch","031 326 73 10","031 326 73 33","","","","BLFLCHB130A",""
"__setup__.res_bank_6917","","LGT Bank (Schweiz) AG","true","Via Bossi 9","","Lugano","6901","base.ch","091 912 69 69","091 912 69 70","","","","BLFLCHB169A",""
"__setup__.res_bank_6918","","LGT Bank (Schweiz) AG","true","Glärnischstrasse 36","","Zürich","8022","base.ch","044 250 81 81","044 250 81 82","","","","BLFLCHB180A",""
"__setup__.res_bank_6919","","LGT Bank (Schweiz) AG","true","Avenue C.F. Ramuz 43","","Lausanne","1001","base.ch","021 711 87 00","021 711 88 05","","","","BLFLCHB110A",""
"__setup__.res_bank_6920","","LGT Bank (Schweiz) AG","true","Pilatusstrasse 41","","Luzern","6002","base.ch","041 249 89 89","041 249 89 90","","","","BLFLCHB1XXX",""
"__setup__.res_bank_6921","","Banque Algérienne du Commerce Extérieur SA","true","Talacker 41","","Zürich","8023","base.ch","044 218 50 60","044 211 36 27","","","","AEXTCHZZXXX",""
"__setup__.res_bank_6922","","Spar- und Leihkasse Leuk","true","Schulhausstrasse 12","","Leuk Stadt","3953","base.ch","027 473 25 39","027 473 42 06","","","","AEXTCHZZXXX",""
"__setup__.res_bank_6923","","Caisse d'Epargne et de Crédit Mutuel de Chermignon","true","","","Chermignon","3971","base.ch","027 483 44 51","027 483 43 51","","","","AEXTCHZZXXX",""
"__setup__.res_bank_6924","","Caisse d'épargne du district de Vevey","true","Avenue Paul-Ceresole 3","","Vevey 1","1800","base.ch","021 925 80 25","021 925 80 20","","","","CDDVCH21XXX",""
"__setup__.res_bank_6925","","SecurePost AG","true","Nordringstrasse 22","","Oensingen","4702","base.ch","058 448 14 07","058  667 32 80","","","","CDDVCH21XXX",""
"__setup__.res_bank_6926","","SOS Surveillance Glassey SA","true","Place Centrale 9b-11","","Martigny","1920","base.ch","027 721 88 88","027 721 88 89","","","","CDDVCH21XXX",""
"__setup__.res_bank_6927","","MAT Securitas Express AG","true","Erlenstrasse 95","","Basel","4002","base.ch","061 686 80 00","061 686 80 15","","","","CDDVCH21XXX",""
"__setup__.res_bank_6928","","Loomis Schweiz SA","true","Glattalstrasse 519","","Rümlang","8153","base.ch","043 211 25 25","043 211 25 26","","","","CDDVCH21XXX",""
"__setup__.res_bank_6929","","Brink's Schweiz AG","true","","","Zürich-Flughafen","8058","base.ch","044 800 30 70","044 800 30 71","","","","CDDVCH21XXX",""
"__setup__.res_bank_6930","","ING Belgique, Bruxelles","true","6, rue Jean-Petitot","","Genève 11","1211","base.ch","022 592 30 00","022 592 30 04","","","","BBRUCHGTXXX",""
"__setup__.res_bank_6931","","Banque Baring Brothers Sturdza SA","true","Rue du Rhône 112","","Genève 3","1211","base.ch","022 317 98 11","022 310 38 80","","","","BABRCHGGXXX",""
"__setup__.res_bank_6932","","Bezirks-Sparkasse Dielsdorf","true","Bahnhofstrasse 29","","Dielsdorf","8157","base.ch","044 854 90 00","044 853 07 28","","","","BZSDCH22XXX",""
"__setup__.res_bank_6933","","Bezirks-Sparkasse Dielsdorf","true","Badenerstrasse 2","","Buchs ZH","8107","base.ch","044 844 03 50","044 845 10 15","","","","BZSDCH22XXX",""
"__setup__.res_bank_6934","","Bezirks-Sparkasse Dielsdorf","true","Glattalstrasse 188","","Rümlang","8153","base.ch","044 817 27 66","044 818 10 67","","","","BZSDCH22XXX",""
"__setup__.res_bank_6935","","Bezirks-Sparkasse Dielsdorf","true","Sonnenbergstrasse 1","","Niederglatt ZH","8172","base.ch","044 850 29 94","044 850 33 03","","","","BZSDCH22XXX",""
"__setup__.res_bank_6936","","Alternative Bank ABS","true","Leberngasse","","Olten","4601","base.ch","062 206 16 16","062 206 16 17","","","","ALSWCH21XXX",""
"__setup__.res_bank_6937","","WIR Bank Genossenschaft","true","Auberg 1","","Basel","4002","base.ch","061 277 91 11","061 277 92 39","","","","ALSWCH21XXX",""
"__setup__.res_bank_6938","","WIR Bank Genossenschaft","true","Helvetiastrasse 35","","Bern 6","3000","base.ch","031 350 50 50","031 350 50 79","","","","ALSWCH21XXX",""
"__setup__.res_bank_6939","","WIR Bank Genossenschaft","true","Obergrundstrasse 88","","Luzern 4","6000","base.ch","041 318 60 20","041 318 60 49","","","","ALSWCH21XXX",""
"__setup__.res_bank_6940","","WIR Bank Genossenschaft","true","Blumenbergplatz 7","","St. Gallen","9001","base.ch","071 225 20 40","071 225 20 69","","","","ALSWCH21XXX",""
"__setup__.res_bank_6941","","WIR Bank Genossenschaft","true","Rötelstrasse 37","","Zürich","8042","base.ch","044 368 49 49","044 361 98 48","","","","ALSWCH21XXX",""
"__setup__.res_bank_6942","","Banque WIR société coopérative","true","3, rue du Simplon","","Lausanne","1001","base.ch","021 613 06 70","021 613 06 89","","","","ALSWCH21XXX",""
"__setup__.res_bank_6943","","Banca WIR società cooperativa","true","Riva Caccia 1","","Lugano","6900","base.ch","091 985 90 90","091 985 90 99","","","","ALSWCH21XXX",""
"__setup__.res_bank_6944","","Freie Gemeinschaftsbank","true","Gerbergasse 30","","Basel","4001","base.ch","061 269 81 00","061 269 81 49","","","","ALSWCH21XXX",""
"__setup__.res_bank_6945","","Ersparniskasse des Amtsbezirks Interlaken","true","Rosenstrasse 1","","Interlaken","3800","base.ch","033 826 17 71","033 826 17 79","","","","EKIICH22XXX",""
"__setup__.res_bank_6946","","Ersparniskasse des Amtsbezirks Interlaken","true","Beim Bahnhof","","Grindelwald","3818","base.ch","033 853 29 70","033 853 55 70","","","","EKIICH22XXX",""
"__setup__.res_bank_6947","","Ersparniskasse des Amtsbezirks Interlaken","true","Beim Bahnhof","","Lauterbrunnen","3822","base.ch","033 855 36 55","033 855 36 09","","","","EKIICH22XXX",""
"__setup__.res_bank_6948","","Ersparniskasse des Amtsbezirks Interlaken","true","Bahnhofplatz","","Wilderswil","3812","base.ch","033 823 10 70","033 823 11 36","","","","EKIICH22XXX",""
"__setup__.res_bank_6949","","Ersparniskasse des Amtsbezirks Interlaken","true","Seestrasse 6","","Bönigen b. Interlaken","3806","base.ch","033 821 61 20","033 823 40 51","","","","EKIICH22XXX",""
"__setup__.res_bank_6950","","Bank EEK","true","Amthausgasse 14 / Marktgasse 19","","Bern 7","3000","base.ch","031 310 52 52","031 310 52 99","","","","EEKBCH22XXX",""
"__setup__.res_bank_6951","","Spar- und Leihkasse Bucheggberg","true","Hauptstrasse 69","","Lüterswil","4584","base.ch","032 352 10 60","032 352 10 70","","","","SLBUCH21XXX",""
"__setup__.res_bank_6952","","Spar + Leihkasse Gürbetal","true","Dorfstrasse 19","","Mühlethurnen","3127","base.ch","031 808 19 19","031 809 22 16","","","","RBABCH22367",""
"__setup__.res_bank_6953","","DC Bank Deposito-Cassa der Stadt Bern","true","Kochergasse 6","","Bern 7","3000","base.ch","031 328 85 85","031 328 85 86","","","","RBABCH22365",""
"__setup__.res_bank_6954","","VZ Depotbank AG","true","Beethovenstrasse 20","","Zürich","8002","base.ch","044 207 25 25","044 207 25 26","","","","RBABCH22365",""
"__setup__.res_bank_6955","","Migros Bank","true","","","Zürich","8023","base.ch","044 229 81 11","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6956","","Migros Bank","true","","","Baden","5400","base.ch","056 203 74 74","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6957","","Migros Bank","true","","","Glattzentrum b. Wallisellen","8301","base.ch","044 839 93 10","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6958","","Migros Bank","true","","","Olten","4600","base.ch","062 206 76 76","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6959","","Migros Bank","true","","","Zug","6300","base.ch","041 725 28 28","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6960","","Migros Bank","true","Altstetten","","Zürich","8048","base.ch","044 431 94 90","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6961","","Migros Bank","true","Limmatplatz","","Zürich","8031","base.ch","044 447 72 72","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6963","","Migros Bank","true","Stockerstrasse","","Zürich","8027","base.ch","044 281 17 66","","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6964","","Migros Bank","true","Bahnhofstrasse 12","","Bülach","8180","base.ch","0848 845 400","044 864 85 86","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6965","","Migros Bank","true","Zürichstrasse 12a","","Uster","8610","base.ch","0848 845 400","044 905 80 81","","","","MIGRCHZZXXX",""
"__setup__.res_bank_6966","","Migros Bank","true","","","Winterthur","8401","base.ch","052 260 23 23","","","","","MIGRCHZZ84A",""
"__setup__.res_bank_6967","","Migros Bank","true","","","Rapperswil SG","8640","base.ch","055 220 29 29","","","","","MIGRCHZZ84A",""
"__setup__.res_bank_6968","","Migros Bank","true","","","Schaffhausen","8201","base.ch","052 632 27 27","","","","","MIGRCHZZ84A",""
"__setup__.res_bank_6969","","Migros Bank","true","","","Wil SG 1","9500","base.ch","071 913 21 21","","","","","MIGRCHZZ84A",""
"__setup__.res_bank_6970","","Migros Bank","true","","","St. Gallen","9001","base.ch","071 228 53 53","","","","","MIGRCHZZ90A",""
"__setup__.res_bank_6971","","Migros Bank","true","","","Kreuzlingen 1","8280","base.ch","071 677 52 52","","","","","MIGRCHZZ90A",""
"__setup__.res_bank_6972","","Migros Bank","true","","","Chur","7001","base.ch","081 258 51 51","","","","","MIGRCHZZ90A",""
"__setup__.res_bank_6973","","Migros Bank","true","Bahnhofstrasse 6","","Luzern","6002","base.ch","041 227 25 25","","","","","MIGRCHZZ60A",""
"__setup__.res_bank_6974","","Migros Bank","true","Bahnhofstrasse 19","","Sursee","6210","base.ch","0848 845 400","041 925 70 79","","","","MIGRCHZZ60A",""
"__setup__.res_bank_6975","","Migros Bank","true","","","Basel","4051","base.ch","061 287 66 66","","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6976","","Migros Bank","true","Claraplatz","","Basel","4058","base.ch","061 690 61 61","","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6977","","Migros Bank","true","Gundelitor","","Basel","4053","base.ch","061 367 64 64","","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6978","","Migros Bank","true","","","Liestal","4410","base.ch","061 927 62 62","","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6979","","Migros Bank","true","Hauptstrasse 15","","Reinach BL","4153","base.ch","061 717 63 63","061 717 63 11","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6980","","Migros Bank","true","Rössligasse 20","","Riehen","4125","base.ch","061 645 63 63","061 645 63 11","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6981","","Migros Bank","true","Hauptstrasse 52","","Frick","5070","base.ch","0848 845 400","062 865 25 20","","","","MIGRCHZZ40A",""
"__setup__.res_bank_6982","","Migros Bank","true","","","Bern","3001","base.ch","031 320 38 38","","","","","MIGRCHZZ30A",""
"__setup__.res_bank_6983","","Migros Bank","true","","","Biel/Bienne","2502","base.ch","032 329 31 31","","","","","MIGRCHZZ30A",""
"__setup__.res_bank_6984","","Migros Bank","true","EKZ Shoppyland","","Schönbühl-Urtenen","3322","base.ch","031 859 25 35","","","","","MIGRCHZZ30A",""
"__setup__.res_bank_6985","","Migros Bank","true","","","Thun","3601","base.ch","033 225 32 32","","","","","MIGRCHZZ30A",""
"__setup__.res_bank_6986","","Banque Migros","true","Avenue du 1er Mars 11","","Neuchâtel","2000","base.ch","032 720 18 18","032 720 18 88","","","","MIGRCHZZ30A",""
"__setup__.res_bank_6987","","Migros Bank","true","Hauptgasse 49","","Solothurn 2 Stadt","4502","base.ch","0848 845 400","032 625 26 38","","","","MIGRCHZZ30A",""
"__setup__.res_bank_6988","","Banque Migros","true","","","Genève 3","1211","base.ch","022 707 12 12","","","","","MIGRCHZZ12A",""
"__setup__.res_bank_6989","","Banque Migros","true","Rue du Mont-Blanc 7","","Genève","1201","base.ch","0848 845 400","022 908 52 53","","","","MIGRCHZZ12A",""
"__setup__.res_bank_6990","","Banque Migros","true","Rue de Genève 70","","Chêne-Bourg","1225","base.ch","0848 845 400","022 860 85 86","","","","MIGRCHZZ12A",""
"__setup__.res_bank_6991","","Banque Migros","true","Rue des Terreaux 23","","Lausanne 9","1000","base.ch","021 321 11 11","","","","","MIGRCHZZ10A",""
"__setup__.res_bank_6992","","Banque Migros","true","","","Vevey","1800","base.ch","021 923 34 34","021 923 34 11","","","","MIGRCHZZ10A",""
"__setup__.res_bank_6993","","Banque Migros","true","","","Fribourg","1701","base.ch","026 351 14 14","026 351 14 19","","","","MIGRCHZZ17A",""
"__setup__.res_bank_6994","","Banque Migros","true","","","Sion/Sitten","1951","base.ch","027 328 16 16","027 328 16 17","","","","MIGRCHZZ19A",""
"__setup__.res_bank_6995","","Migros Bank","true","Center Saltina","","Glis","3902","base.ch","027 922 15 15","","","","","MIGRCHZZ19A",""
"__setup__.res_bank_6996","","Banca Migros","true","","","Lugano","6901","base.ch","091 911 08 11","","","","","MIGRCHZZ69A",""
"__setup__.res_bank_6997","","Banca Migros","true","","","Bellinzona","6501","base.ch","091 825 53 64","","","","","MIGRCHZZ69A",""
"__setup__.res_bank_6998","","Banca Migros","true","","","Chiasso","6830","base.ch","091 682 73 72","","","","","MIGRCHZZ69A",""
"__setup__.res_bank_6999","","Migros Bank","true","Bahnhofstrasse 74","","Aarau","5000","base.ch","062 832 26 26","062 832 26 11","","","","MIGRCHZZ50A",""
"__setup__.res_bank_7000","","Bank Coop AG","true","","","Basel","4002","base.ch","061 286 21 21","","","","","COOPCHBBXXX",""
"__setup__.res_bank_7001","","Bank Coop AG","true","Gundeldingen","","Basel","4018","base.ch","061 366 58 58","","","","","COOPCHBBXXX",""
"__setup__.res_bank_7002","","Bank Coop AG","true","Lysbüchel","","Basel","4056","base.ch","061 322 58 50","","","","","COOPCHBBXXX",""
"__setup__.res_bank_7003","","Bank Coop AG","true","Kleinbasel","","Basel","4005","base.ch","061 681 00 44","","","","","COOPCHBBXXX",""
"__setup__.res_bank_7004","","Bank Coop AG","true","","","Bern","3001","base.ch","031 327 75 75","","","","","COOPCHBB30A",""
"__setup__.res_bank_7005","","Bank Coop AG","true","","","Thun","3601","base.ch","033 225 36 36","","","","","COOPCHBB30A",""
"__setup__.res_bank_7006","","Bank Coop AG","true","","","Biel/Bienne","2501","base.ch","032 328 81 81","","","","","COOPCHBB25A",""
"__setup__.res_bank_7007","","Bank Coop AG","true","","","Grenchen 1","2540","base.ch","032 652 81 66","","","","","COOPCHBB25A",""
"__setup__.res_bank_7008","","Bank Coop AG","true","Westbahnhofstrasse 1","","Solothurn","4500","base.ch","032 626 50 50","032 626 50 60","","","","COOPCHBB25A",""
"__setup__.res_bank_7009","","Bank Coop AG","true","Neumarkt 2","","Brugg AG","5201","base.ch","056 461 74 74","","","","","COOPCHBB52A",""
"__setup__.res_bank_7010","","Bank Coop AG","true","","","Aarau","5001","base.ch","062 836 40 80","","","","","COOPCHBB52A",""
"__setup__.res_bank_7011","","Bank Coop AG","true","","","Wettingen 1","5430","base.ch","056 461 74 74","","","","","COOPCHBB52A",""
"__setup__.res_bank_7012","","Banque Coop SA","true","","","Neuchâtel","2001","base.ch","032 722 59 59","","","","","COOPCHBB20A",""
"__setup__.res_bank_7013","","Banque Coop SA","true","","","Chaux-de-Fonds, La","2301","base.ch","032 910 93 93","","","","","COOPCHBB20A",""
"__setup__.res_bank_7014","","Banque Coop SA","true","","","Delémont 1","2800","base.ch","032 422 22 71","","","","","COOPCHBB20A",""
"__setup__.res_bank_7015","","Banque Coop SA","true","","","Genève 3","1204","base.ch","022 818 44 44","","","","","COOPCHBB12A",""
"__setup__.res_bank_7016","","Banque Coop SA","true","Servette","","Genève 7","1202","base.ch","022 733 21 30","","","","","COOPCHBB12A",""
"__setup__.res_bank_7017","","Banque Coop SA","true","","","Signy 2","1274","base.ch","022 363 03 60","","","","","COOPCHBB10A",""
"__setup__.res_bank_7018","","Banque Coop SA","true","","","Lausanne","1002","base.ch","021 310 63 11","","","","","COOPCHBB10A",""
"__setup__.res_bank_7019","","Banque Coop SA","true","","","Sion/Sitten","1951","base.ch","027 327 44 20","","","","","COOPCHBB10A",""
"__setup__.res_bank_7020","","Banque Coop SA","true","","","Vevey 1","1800","base.ch","021 925 93 20","","","","","COOPCHBB10A",""
"__setup__.res_bank_7021","","Banque Coop SA","true","","","Yverdon-les-Bains","1401","base.ch","024 425 51 88","","","","","COOPCHBB10A",""
"__setup__.res_bank_7023","","Bank Coop AG","true","","","Luzern","6002","base.ch","041 226 46 46","","","","","COOPCHBB60A",""
"__setup__.res_bank_7024","","Bank Coop AG","true","","","Altdorf UR","6460","base.ch","041 870 83 33","","","","","COOPCHBB60A",""
"__setup__.res_bank_7025","","Bank Coop AG","true","","","Olten","4603","base.ch","062 205 25 25","","","","","COOPCHBB46A",""
"__setup__.res_bank_7026","","Bank Coop AG","true","","","Schaffhausen","8201","base.ch","052 632 32 32","","","","","COOPCHBB82A",""
"__setup__.res_bank_7027","","Bank Coop AG","true","","","Winterthur","8400","base.ch","052 269 12 22","","","","","COOPCHBB80A",""
"__setup__.res_bank_7028","","Bank Coop AG","true","","","Zürich","8023","base.ch","044 218 63 11","","","","","COOPCHBB80A",""
"__setup__.res_bank_7029","","Bank Coop AG","true","","","Jona","8645","base.ch","055 212 21 71","","","","","COOPCHBB80A",""
