"id","company_id/id","name","origin","partner_id/id","date_order","pricelist_id/id","incoterm/id","user_id/id","confirmation_date","client_order_ref","state"
"__setup__.sale_order_8333","__setup__.company_inc","Q201705111102","","__setup__.res_partner_3335","2017-05-11","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-11","049114TC","sale"
"__setup__.sale_order_8227","base.main_company","Q201705016531","","__setup__.res_partner_6509","2017-05-01","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","","draft"
"__setup__.sale_order_7873","base.main_company","Q201703236275","","__setup__.res_partner_970","2017-03-23","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-24","HNIT-001","done"
"__setup__.sale_order_7846","base.main_company","Q201703216257","","__setup__.res_partner_3","2017-03-21","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-21","HUN/028278","done"
"__setup__.sale_order_7526","base.main_company","Q201702166027","","__setup__.res_partner_3","2017-02-16","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-02-16","HUN/028025","done"
"__setup__.sale_order_8192","base.main_company","Q201704276508","","__setup__.res_partner_601","2017-04-27","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_8655","base.main_company","Q201706196824","","__setup__.res_partner_7313","2017-06-19","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","","draft"
"__setup__.sale_order_7967","base.main_company","Q201704036341","","__setup__.res_partner_262","2017-04-03","product.list0","stock.incoterm_FCA","__setup__.res_users_134","2017-04-03","SFLY-AG-011-2017","sale"
"__setup__.sale_order_8451","__setup__.company_inc","Q201705251144","","__setup__.res_partner_3335","2017-05-25","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-25","WG66125","done"
"__setup__.sale_order_8479","base.main_company","Q201705306701","","__setup__.res_partner_5745","2017-05-30","product.list0","stock.incoterm_EXW","__setup__.res_users_77","2017-05-30","C-17-0062","done"
"__setup__.sale_order_7707","__setup__.company_inc","Q20170308880","","__setup__.res_partner_1064","2017-03-08","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-03-09","21225","sale"
"__setup__.sale_order_8549","base.main_company","Q201706066754","","__setup__.company_inc","2017-06-06","product.list0","","__setup__.res_users_37","2017-06-06","PO20170601111","done"
"__setup__.sale_order_8415","base.main_company","Q201705226653","","__setup__.res_partner_2839","2017-05-22","product.list0","","__setup__.res_users_134","2017-05-22","#64","done"
"__setup__.sale_order_8378","__setup__.company_inc","Q201705171119","","__setup__.res_partner_5","2017-05-17","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-18","358","sale"
"__setup__.sale_order_7284","base.main_company","Q201701195849","","__setup__.res_partner_4354","2017-01-19","product.list0","","__setup__.res_users_134","2017-03-27","shipping cost 5380 + 5752","done"
"__setup__.sale_order_7915","base.main_company","Q201703286309","","__setup__.res_partner_1162","2017-03-28","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-03-28","Order 11-2017","done"
"__setup__.sale_order_7722","base.main_company","Q201703096152","","__setup__.res_partner_197","2017-03-09","product.list0","stock.incoterm_DDP","__setup__.res_users_16","2017-03-14","09/03-2017-2 - b","done"
"__setup__.sale_order_9268","base.main_company","Q201708307277","","__setup__.res_partner_2689","2017-08-30","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-08-30","0530","done"
"__setup__.sale_order_7226","base.main_company","Q201701115807","","__setup__.res_partner_24","2017-01-11","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-01-11","MS_E_01a","sale"
"__setup__.sale_order_7990","base.main_company","Q201704056363","","__setup__.company_inc","2017-04-05","product.list0","","__setup__.res_users_37","2017-04-05","PO20170404091","done"
"__setup__.sale_order_7740","base.main_company","Q201703106171","","__setup__.res_partner_5805","2017-03-10","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-21","","done"
"__setup__.sale_order_7637","__setup__.company_inc","Q20170301848","","__setup__.res_partner_3335","2017-03-01","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-03-01","WG63185","done"
"__setup__.sale_order_7747","base.main_company","Q201703106179","","__setup__.res_partner_197","2017-03-10","product.list0","stock.incoterm_DAP","__setup__.res_users_16","2017-03-14","10/03-2017","done"
"__setup__.sale_order_7833","__setup__.company_inc","Q20170320919","","__setup__.res_partner_3335","2017-03-20","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-03-20","003807TT","sale"
"__setup__.sale_order_8715","__setup__.company_inc","Q201706231241","","__setup__.res_partner_3335","2017-06-23","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-23","104472","sale"
"__setup__.sale_order_7886","base.main_company","Q201703246287","","__setup__.res_partner_2637","2017-03-24","product.list0","stock.incoterm_DAP","__setup__.res_users_53","","","draft"
"__setup__.sale_order_9575","base.main_company","Q201710097532","","__setup__.res_partner_7129","2017-10-09","product.list0","stock.incoterm_EXW","__setup__.res_users_52","","","draft"
"__setup__.sale_order_8675","base.main_company","Q201706206842","","__setup__.res_partner_1021","2017-06-20","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-06-22","I-ORD170648","done"
"__setup__.sale_order_7349","__setup__.company_inc","Q20170127740","","__setup__.res_partner_1020","2017-01-27","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-01-30","0013457","done"
"__setup__.sale_order_7227","base.main_company","Q201701115808","","__setup__.res_partner_24","2017-01-11","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-01-16","MS_E_01b + MS_E_02","sale"
"__setup__.sale_order_7465","__setup__.company_inc","Q20170210785","","__setup__.res_partner_1020","2017-02-09","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-02-13","0013499","sale"
"__setup__.sale_order_8033","base.main_company","Q201704106393","","__setup__.res_partner_3","2017-04-10","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-04-10","HUN/028416","done"
"__setup__.sale_order_8337","__setup__.company_inc","Q201705111105","","__setup__.res_partner_1020","2017-05-11","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-05-11","0013807","done"
"__setup__.sale_order_8110","base.main_company","Q201704186455","","__setup__.res_partner_91","2017-04-18","product.list0","","__setup__.res_users_134","2017-04-18","SFLY-021-2017","done"
"__setup__.sale_order_8626","__setup__.company_inc","Q201706141207","","__setup__.res_partner_5","2017-06-14","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-14","367","done"
"__setup__.sale_order_8095","__setup__.company_inc","Q201704141010","","__setup__.res_partner_5173","2017-04-14","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-04-14","16181","sale"
"__setup__.sale_order_9293","base.main_company","Q201709017297","","__setup__.res_partner_262","2017-09-01","product.list0","","__setup__.res_users_134","2017-09-01","SFLY-D-AG-042-2017","done"
"__setup__.sale_order_8384","__setup__.company_inc","Q201705181122","","__setup__.res_partner_3335","2017-05-18","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-18","003946TT","sale"
"__setup__.sale_order_7652","__setup__.company_inc","Q20170302856","","__setup__.res_partner_6140","2017-03-02","product.list0","stock.incoterm_DAP","__setup__.res_users_142","2017-03-03","","sale"
"__setup__.sale_order_7493","__setup__.company_inc","Q20170213794","","__setup__.res_partner_1020","2017-02-13","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-02-14","0013503","sale"
"__setup__.sale_order_7343","base.main_company","Q201701275895","","__setup__.res_partner_211","2017-01-27","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-01-30","26012017","done"
"__setup__.sale_order_8408","base.main_company","Q201705226648","","__setup__.res_partner_3219","2017-05-22","product.list0","stock.incoterm_FCA","__setup__.res_users_53","2017-05-22","PO00827","done"
"__setup__.sale_order_8039","base.main_company","Q201704106400","","__setup__.res_partner_262","2017-04-10","product.list0","","__setup__.res_users_134","2017-04-10","SFLY-AG-015-2017","done"
"__setup__.sale_order_8280","base.main_company","Q201705056561","","__setup__.res_partner_346","2017-05-05","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-05-08","","done"
"__setup__.sale_order_7363","base.main_company","Q201701315907","","__setup__.res_partner_4737","2017-01-30","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-02-10","162-SF","done"
"__setup__.sale_order_7908","__setup__.company_inc","Q20170327943","","__setup__.res_partner_7025","2017-03-27","product.list0","stock.incoterm_DAP","__setup__.res_users_131","","Q20170327943","draft"
"__setup__.sale_order_7750","__setup__.company_inc","Q20170310892","","__setup__.res_partner_6971","2017-03-10","product.list0","stock.incoterm_EXW","__setup__.res_users_131","","","draft"
"__setup__.sale_order_7372","base.main_company","Q201702015914","","__setup__.res_partner_3169","2017-02-01","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-02-06","","done"
"__setup__.sale_order_8752","base.main_company","Q201706286892","","__setup__.res_partner_6182","2017-06-28","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-06-28","","done"
"__setup__.sale_order_8075","base.main_company","Q201704136427","","__setup__.res_partner_6360","2017-04-13","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-04-24","sF_20170413_LehmannVisconti","done"
"__setup__.sale_order_9067","base.main_company","Q201708077128","","__setup__.res_partner_3527","2017-08-07","product.list0","stock.incoterm_DAP","__setup__.res_users_192","","","draft"
"__setup__.sale_order_8656","base.main_company","Q201706196825","","__setup__.res_partner_7313","2017-06-19","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","","draft"
"__setup__.sale_order_7957","__setup__.company_inc","Q20170331962","","__setup__.res_partner_3149","2017-03-31","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-04-04","08471","sale"
"__setup__.sale_order_8023","__setup__.company_inc","Q20170407983","","__setup__.res_partner_6684","2017-04-07","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-04-07","018030","sale"
"__setup__.sale_order_7735","__setup__.company_inc","Q20170309889","","__setup__.res_partner_3149","2017-03-09","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-14","08419","sale"
"__setup__.sale_order_8693","base.main_company","Q201706216851","","__setup__.res_partner_4737","2017-06-21","product.list0","","__setup__.res_users_134","2017-06-21","215-SF","done"
"__setup__.sale_order_7968","base.main_company","Q201704036342","","__setup__.res_partner_91","2017-04-03","product.list0","","__setup__.res_users_134","2017-04-03","SFLY-015-2017","sale"
"__setup__.sale_order_8843","base.main_company","Q201707076960","","__setup__.res_partner_7372","2017-07-07","product.list0","stock.incoterm_DAP","__setup__.res_users_192","","","draft"
"__setup__.sale_order_8459","base.main_company","Q201705266686","","__setup__.res_partner_6261","2017-05-26","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","","draft"
"__setup__.sale_order_7976","__setup__.company_inc","Q20170404968","","__setup__.res_partner_5173","2017-04-04","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-04-04","16157","sale"
"__setup__.sale_order_7209","base.main_company","Q201701095796","","__setup__.res_partner_6739","2017-01-09","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-02-09","","sale"
"__setup__.sale_order_7889","base.main_company","Q201703246288","","__setup__.res_partner_145","2017-03-24","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-27","DAS-5520","done"
"__setup__.sale_order_8283","__setup__.company_inc","Q201705051084","","__setup__.res_partner_3970","2017-05-05","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-05-05","0100064781","sale"
"__setup__.sale_order_8593","base.main_company","Q201706126787","","__setup__.res_partner_211","2017-06-12","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-12","","done"
"__setup__.sale_order_8427","base.main_company","Q201705236663","","__setup__.res_partner_197","2017-05-23","product.list0","stock.incoterm_DAP","__setup__.res_users_16","2017-05-24","06/04-2017a","done"
"__setup__.sale_order_8332","base.main_company","Q201705116597","","__setup__.res_partner_4737","2017-05-11","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-05-18","200-SFLY","done"
"__setup__.sale_order_7728","base.main_company","Q201703096161","","__setup__.res_partner_538","2017-03-09","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-10","","done"
"__setup__.sale_order_7900","base.main_company","Q201703276298","","__setup__.company_inc","2017-03-27","product.list0","stock.incoterm_DAP","__setup__.res_users_37","2017-03-27","PO20170324085","done"
"__setup__.sale_order_7749","__setup__.company_inc","Q20170310891","","__setup__.res_partner_3149","2017-03-10","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-10","8407","sale"
"__setup__.sale_order_8818","base.main_company","Q201707046941","","__setup__.res_partner_24","2017-07-04","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-07-04","","sale"
"__setup__.sale_order_7480","base.main_company","Q201702115987","","__setup__.res_partner_4737","2017-02-11","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-02-13","167-SF","done"
"__setup__.sale_order_7780","base.main_company","Q201703156202","","__setup__.res_partner_6178","2017-03-15","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-03-15","","done"
"__setup__.sale_order_7809","__setup__.company_inc","Q20170316910","","__setup__.res_partner_5","2017-03-16","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-03-20","345","sale"
